"ID_CHAMBRE_RESA","ARRIVEE","DEPART","CHAMBRE","RESERVATION"
17054,12/08/2019,13/08/2019,2,11303
17924,17/08/2019,20/08/2019,2,6565
16706,20/08/2019,21/08/2019,2,6448
12530,22/08/2019,23/08/2019,2,10852
4874,23/08/2019,24/08/2019,2,8049
16532,25/08/2019,26/08/2019,2,3306
14966,27/08/2019,28/08/2019,2,3154
959,30/08/2019,01/09/2019,2,16248
17228,05/09/2019,07/09/2019,2,17893
5048,19/09/2019,22/09/2019,2,7287
11138,23/09/2019,25/09/2019,2,778
9659,25/09/2019,27/09/2019,2,19124
5744,28/09/2019,29/09/2019,2,8145
7310,29/09/2019,01/10/2019,2,7525
4178,02/10/2019,04/10/2019,2,7196
89,06/10/2019,07/10/2019,2,4790
7571,07/10/2019,08/10/2019,2,18900
6179,13/10/2019,14/10/2019,2,5400
17576,14/10/2019,17/10/2019,2,12492
18968,17/10/2019,19/10/2019,2,11506
14792,20/10/2019,21/10/2019,2,6258
15749,22/10/2019,24/10/2019,2,12318
872,25/10/2019,28/10/2019,2,12849
10877,28/10/2019,29/10/2019,2,10676
1568,29/10/2019,31/10/2019,2,12905
18620,31/10/2019,01/11/2019,2,3507
18707,31/10/2019,03/11/2019,2,4648
1307,05/11/2019,06/11/2019,2,3793
10529,06/11/2019,08/11/2019,2,17201
1133,08/11/2019,09/11/2019,2,18269
17750,14/11/2019,15/11/2019,2,17946
8615,15/11/2019,17/11/2019,2,2514
19316,17/11/2019,19/11/2019,2,6704
16793,19/11/2019,20/11/2019,2,3329
19664,21/11/2019,24/11/2019,2,18141
8789,24/11/2019,25/11/2019,2,531
19403,27/11/2019,28/11/2019,2,16119
4004,30/11/2019,02/12/2019,2,2052
263,03/12/2019,05/12/2019,2,18176
10442,06/12/2019,09/12/2019,2,19189
11573,09/12/2019,10/12/2019,2,5931
2873,11/12/2019,14/12/2019,2,18442
19577,14/12/2019,16/12/2019,2,16134
10964,16/12/2019,18/12/2019,2,17247
3743,18/12/2019,19/12/2019,2,5143
18098,20/12/2019,23/12/2019,2,3452
2612,23/12/2019,25/12/2019,2,5024
9746,23/12/2019,26/12/2019,2,7753
7919,26/12/2019,27/12/2019,2,10367
11051,26/12/2019,28/12/2019,2,2769
1046,28/12/2019,29/12/2019,2,16260
9833,28/12/2019,30/12/2019,2,19138
3048,01/01/2019,04/01/2019,3,3955
2091,04/01/2019,05/01/2019,3,3868
14967,05/01/2019,06/01/2019,3,12240
14184,06/01/2019,08/01/2019,3,12159
3,08/01/2019,09/01/2019,3,14752
12705,08/01/2019,11/01/2019,3,6043
9660,11/01/2019,13/01/2019,3,621
16533,14/01/2019,17/01/2019,3,14386
9399,17/01/2019,19/01/2019,3,5722
17577,19/01/2019,21/01/2019,3,14493
351,21/01/2019,22/01/2019,3,14789
16359,22/01/2019,24/01/2019,3,9235
13053,24/01/2019,25/01/2019,3,19453
3222,25/01/2019,26/01/2019,3,9899
18012,26/01/2019,27/01/2019,3,19971
10443,27/01/2019,30/01/2019,3,7821
6180,30/01/2019,01/02/2019,3,18761
7920,30/01/2019,31/01/2019,3,16945
18273,01/02/2019,04/02/2019,3,4604
1047,04/02/2019,06/02/2019,3,9689
14532,06/02/2019,07/02/2019,3,1117
2004,06/02/2019,09/02/2019,3,12959
11835,09/02/2019,10/02/2019,3,10778
15228,09/02/2019,12/02/2019,3,9124
2265,12/02/2019,13/02/2019,3,18384
10008,13/02/2019,15/02/2019,3,7779
9573,17/02/2019,20/02/2019,3,19112
16272,22/02/2019,24/02/2019,3,4400
13749,24/02/2019,26/02/2019,3,6155
5136,26/02/2019,27/02/2019,3,16662
8442,27/02/2019,01/03/2019,3,16994
12270,01/03/2019,03/03/2019,3,8826
14010,05/03/2019,07/03/2019,3,10992
14793,08/03/2019,09/03/2019,3,14224
15489,09/03/2019,12/03/2019,3,6323
7398,13/03/2019,14/03/2019,3,15508
17925,14/03/2019,16/03/2019,3,4565
15837,16/03/2019,18/03/2019,3,1236
4875,22/03/2019,25/03/2019,3,16636
17838,28/03/2019,31/03/2019,3,6558
4440,01/04/2019,02/04/2019,3,97
13488,03/04/2019,04/04/2019,3,14093
1395,08/04/2019,11/04/2019,3,12891
2352,11/04/2019,14/04/2019,3,7000
9225,14/04/2019,15/04/2019,3,15674
14271,14/04/2019,17/04/2019,3,1089
5484,17/04/2019,18/04/2019,3,210
6267,18/04/2019,19/04/2019,3,8195
2526,19/04/2019,21/04/2019,3,9835
19665,22/04/2019,24/04/2019,3,1601
4179,24/04/2019,25/04/2019,3,18574
525,25/04/2019,26/04/2019,3,9639
5223,28/04/2019,29/04/2019,3,13307
19404,02/05/2019,04/05/2019,3,1578
9921,10/05/2019,12/05/2019,3,13734
17316,12/05/2019,14/05/2019,3,11332
5832,15/05/2019,17/05/2019,3,8152
19143,17/05/2019,18/05/2019,3,11524
11400,18/05/2019,20/05/2019,3,7914
8964,25/05/2019,28/05/2019,3,19046
5049,28/05/2019,30/05/2019,3,16654
18534,01/06/2019,04/06/2019,3,11457
11922,05/06/2019,06/06/2019,3,17345
16707,06/06/2019,07/06/2019,3,4448
17664,07/06/2019,09/06/2019,3,4542
8268,09/06/2019,10/06/2019,3,8404
14619,10/06/2019,13/06/2019,3,4243
786,15/06/2019,16/06/2019,3,14840
8094,16/06/2019,17/06/2019,3,462
13401,17/06/2019,18/06/2019,3,10927
9138,21/06/2019,22/06/2019,3,13664
12792,23/06/2019,24/06/2019,3,2950
17229,24/06/2019,27/06/2019,3,12457
3396,01/07/2019,04/07/2019,3,15113
18360,05/07/2019,07/07/2019,3,14570
11052,07/07/2019,10/07/2019,3,769
11574,10/07/2019,13/07/2019,3,7932
11313,13/07/2019,15/07/2019,3,19283
6528,15/07/2019,17/07/2019,3,312
3831,17/07/2019,18/07/2019,3,9953
12357,21/07/2019,22/07/2019,3,15980
19752,23/07/2019,26/07/2019,3,3612
12444,26/07/2019,28/07/2019,3,912
2439,28/07/2019,30/07/2019,3,5007
6963,30/07/2019,01/08/2019,3,18834
6006,30/07/2019,31/07/2019,3,10170
2787,31/07/2019,01/08/2019,3,7046
5310,01/08/2019,03/08/2019,3,13319
9747,07/08/2019,10/08/2019,3,19132
4788,13/08/2019,15/08/2019,3,133
13923,16/08/2019,18/08/2019,3,17544
10704,18/08/2019,19/08/2019,3,5848
4527,18/08/2019,20/08/2019,3,18604
7050,20/08/2019,23/08/2019,3,10274
5397,23/08/2019,24/08/2019,3,7320
1830,24/08/2019,26/08/2019,3,9773
6441,27/08/2019,30/08/2019,3,5427
7659,30/08/2019,01/09/2019,3,18908
2874,04/09/2019,06/09/2019,3,15061
19578,08/09/2019,11/09/2019,3,6727
13662,11/09/2019,12/09/2019,3,8955
11139,13/09/2019,14/09/2019,3,5889
10617,14/09/2019,17/09/2019,3,8653
6615,17/09/2019,19/09/2019,3,8233
18099,21/09/2019,23/09/2019,3,6585
12096,25/09/2019,26/09/2019,3,7982
14445,26/09/2019,28/09/2019,3,9039
14880,28/09/2019,29/09/2019,3,12232
10095,29/09/2019,02/10/2019,3,669
7224,03/10/2019,04/10/2019,3,15493
3657,05/10/2019,08/10/2019,3,13138
16968,08/10/2019,09/10/2019,3,6476
19491,10/10/2019,13/10/2019,3,12686
4614,13/10/2019,15/10/2019,3,5249
14358,15/10/2019,16/10/2019,3,1100
18447,17/10/2019,18/10/2019,3,18019
11226,19/10/2019,22/10/2019,3,15871
8877,24/10/2019,26/10/2019,3,19038
19317,28/10/2019,30/10/2019,3,1571
15054,30/10/2019,02/11/2019,3,11106
12879,02/11/2019,04/11/2019,3,14028
8529,04/11/2019,05/11/2019,3,19006
7746,13/11/2019,15/11/2019,3,5569
15402,17/11/2019,20/11/2019,3,12283
9486,21/11/2019,24/11/2019,3,19100
1656,24/11/2019,26/11/2019,3,14921
9051,26/11/2019,29/11/2019,3,560
7311,29/11/2019,30/11/2019,3,2388
7833,30/11/2019,02/12/2019,3,5576
2961,04/12/2019,06/12/2019,3,3947
12618,06/12/2019,08/12/2019,3,19407
699,10/12/2019,12/12/2019,3,18213
10791,12/12/2019,15/12/2019,3,5858
17403,16/12/2019,17/12/2019,3,11343
4701,18/12/2019,21/12/2019,3,7256
6702,21/12/2019,22/12/2019,3,8239
1308,24/12/2019,26/12/2019,3,1793
5658,26/12/2019,28/12/2019,3,225
8616,28/12/2019,29/12/2019,3,5648
4005,29/12/2019,01/01/2020,3,13180
18361,01/01/2019,03/01/2019,4,18011
9400,04/01/2019,05/01/2019,4,17090
2440,05/01/2019,07/01/2019,4,7008
11053,07/01/2019,08/01/2019,4,19257
13489,08/01/2019,09/01/2019,4,4125
9922,09/01/2019,12/01/2019,4,15735
16273,12/01/2019,13/01/2019,4,6401
18622,15/01/2019,16/01/2019,4,6639
11575,16/01/2019,18/01/2019,4,819
5746,18/01/2019,19/01/2019,4,18714
6703,18/01/2019,20/01/2019,4,10240
4354,21/01/2019,23/01/2019,4,13209
18187,23/01/2019,25/01/2019,4,14554
11140,23/01/2019,24/01/2019,4,8702
5137,25/01/2019,28/01/2019,4,10079
4702,30/01/2019,31/01/2019,4,10033
8356,04/02/2019,06/02/2019,4,8419
15055,06/02/2019,08/02/2019,4,9106
1831,08/02/2019,09/02/2019,4,4948
10531,09/02/2019,10/02/2019,4,715
12706,12/02/2019,13/02/2019,4,17419
15490,14/02/2019,17/02/2019,4,3204
16186,17/02/2019,19/02/2019,4,11218
6964,17/02/2019,20/02/2019,4,10266
5311,21/02/2019,23/02/2019,4,15320
1657,23/02/2019,25/02/2019,4,9754
2875,25/02/2019,27/02/2019,4,3938
91,25/02/2019,28/02/2019,4,12758
15664,01/03/2019,03/03/2019,4,12309
8617,03/03/2019,04/03/2019,4,7649
18274,05/03/2019,06/03/2019,4,6605
19057,09/03/2019,10/03/2019,4,4678
439,10/03/2019,11/03/2019,4,16192
10444,11/03/2019,12/03/2019,4,17192
12184,12/03/2019,14/03/2019,4,883
14359,16/03/2019,19/03/2019,4,3101
8182,20/03/2019,21/03/2019,4,10395
17578,21/03/2019,23/03/2019,4,6532
16012,23/03/2019,25/03/2019,4,19762
14968,27/03/2019,28/03/2019,4,17647
12358,30/03/2019,01/04/2019,4,899
10618,01/04/2019,02/04/2019,4,17211
17665,02/04/2019,04/04/2019,4,9370
2005,05/04/2019,06/04/2019,4,11788
11836,07/04/2019,08/04/2019,4,8778
12880,08/04/2019,09/04/2019,4,12028
8443,11/04/2019,13/04/2019,4,2496
9139,16/04/2019,19/04/2019,4,15665
12271,21/04/2019,23/04/2019,4,5998
18013,23/04/2019,24/04/2019,4,14535
19666,24/04/2019,26/04/2019,4,16144
6877,26/04/2019,29/04/2019,4,8255
11749,29/04/2019,01/05/2019,4,15928
3484,01/05/2019,03/05/2019,4,3
5485,03/05/2019,04/05/2019,4,13332
1570,05/05/2019,07/05/2019,4,14906
2962,11/05/2019,14/05/2019,4,11878
4876,14/05/2019,16/05/2019,4,18634
6616,16/05/2019,17/05/2019,4,18803
18535,20/05/2019,23/05/2019,4,14589
10183,23/05/2019,25/05/2019,4,10619
17752,29/05/2019,30/05/2019,4,14509
8008,31/05/2019,01/06/2019,4,452
700,02/06/2019,05/06/2019,4,12831
5224,05/06/2019,07/06/2019,4,16668
10792,07/06/2019,08/06/2019,4,7859
1135,07/06/2019,10/06/2019,4,3775
3049,13/06/2019,14/06/2019,4,11885
17926,14/06/2019,15/06/2019,4,14527
18970,25/06/2019,28/06/2019,4,4670
14707,28/06/2019,29/06/2019,4,17618
16534,05/07/2019,06/07/2019,4,11249
19318,06/07/2019,09/07/2019,4,16107
4615,09/07/2019,11/07/2019,4,18612
17317,11/07/2019,12/07/2019,4,14469
10096,12/07/2019,13/07/2019,4,2670
10357,18/07/2019,19/07/2019,4,15784
787,19/07/2019,20/07/2019,4,6855
11923,20/07/2019,21/07/2019,4,2850
6181,23/07/2019,25/07/2019,4,2276
5572,25/07/2019,26/07/2019,4,5338
11314,25/07/2019,27/07/2019,4,794
2179,27/07/2019,30/07/2019,4,12975
16708,31/07/2019,03/08/2019,4,17841
15577,03/08/2019,04/08/2019,4,12300
14620,04/08/2019,05/08/2019,4,6244
15142,05/08/2019,08/08/2019,4,3166
17143,09/08/2019,10/08/2019,4,12448
4528,10/08/2019,12/08/2019,4,107
6442,12/08/2019,13/08/2019,4,7428
14185,15/08/2019,16/08/2019,4,6202
9487,16/08/2019,19/08/2019,4,5729
613,21/08/2019,23/08/2019,4,14820
1483,23/08/2019,25/08/2019,4,4916
1309,30/08/2019,31/08/2019,4,14885
1222,31/08/2019,01/09/2019,4,18279
6529,01/09/2019,03/09/2019,4,18793
12532,03/09/2019,06/09/2019,4,4027
11488,07/09/2019,08/09/2019,4,13899
7225,08/09/2019,11/09/2019,4,8289
961,11/09/2019,12/09/2019,4,1757
13576,12/09/2019,13/09/2019,4,14101
4267,13/09/2019,14/09/2019,4,5206
17056,14/09/2019,16/09/2019,4,4486
3223,16/09/2019,19/09/2019,4,16480
874,19/09/2019,22/09/2019,4,6861
12097,22/09/2019,24/09/2019,4,15957
4963,25/09/2019,27/09/2019,4,10061
7834,27/09/2019,28/09/2019,4,13547
15925,29/09/2019,01/10/2019,4,11188
4441,01/10/2019,03/10/2019,4,7227
12793,03/10/2019,04/10/2019,4,950
2527,06/10/2019,07/10/2019,4,5016
3658,08/10/2019,11/10/2019,4,18523
8878,11/10/2019,12/10/2019,4,15636
9661,11/10/2019,13/10/2019,4,17127
7921,13/10/2019,14/10/2019,4,15553
178,14/10/2019,15/10/2019,4,16171
16447,18/10/2019,21/10/2019,4,11241
265,21/10/2019,22/10/2019,4,4809
16882,24/10/2019,26/10/2019,4,17854
3310,26/10/2019,27/10/2019,4,16488
10270,26/10/2019,28/10/2019,4,8628
14098,28/10/2019,30/10/2019,4,4190
2266,30/10/2019,31/10/2019,4,12988
5659,31/10/2019,01/11/2019,4,18703
11662,13/11/2019,16/11/2019,4,15918
1744,16/11/2019,17/11/2019,4,9765
10009,17/11/2019,19/11/2019,4,17157
12010,19/11/2019,20/11/2019,4,8799
13228,19/11/2019,21/11/2019,4,14069
8095,22/11/2019,23/11/2019,4,15569
16795,26/11/2019,28/11/2019,4,14416
14272,28/11/2019,01/12/2019,4,3090
7138,02/12/2019,03/12/2019,4,5504
4180,03/12/2019,04/12/2019,4,16577
4006,04/12/2019,06/12/2019,4,52
13837,10/12/2019,13/12/2019,4,4162
10966,13/12/2019,16/12/2019,4,2762
5050,16/12/2019,19/12/2019,4,18652
12967,25/12/2019,26/12/2019,4,14039
14881,26/12/2019,27/12/2019,4,4266
17404,27/12/2019,28/12/2019,4,4516
19492,28/12/2019,31/12/2019,4,9561
6355,31/12/2019,01/01/2020,4,8207
19667,02/01/2019,04/01/2019,5,18142
15056,04/01/2019,05/01/2019,5,4283
4790,04/01/2019,07/01/2019,5,13258
17057,07/01/2019,09/01/2019,5,1354
7574,09/01/2019,11/01/2019,5,16903
440,11/01/2019,12/01/2019,5,6826
8009,12/01/2019,14/01/2019,5,10374
3572,14/01/2019,16/01/2019,5,18515
9575,16/01/2019,19/01/2019,5,17115
1049,20/01/2019,21/01/2019,5,16261
7835,27/01/2019,28/01/2019,5,8355
16013,28/01/2019,29/01/2019,5,17765
3833,29/01/2019,01/02/2019,5,7154
14795,01/02/2019,02/02/2019,5,9076
1397,03/02/2019,06/02/2019,5,16299
8792,08/02/2019,10/02/2019,5,2532
8531,10/02/2019,11/02/2019,5,17009
7922,15/02/2019,18/02/2019,5,2443
2702,19/02/2019,21/02/2019,5,5034
4616,22/02/2019,25/02/2019,5,8023
16187,25/02/2019,27/02/2019,5,9218
8270,28/02/2019,03/03/2019,5,8405
7226,03/03/2019,04/03/2019,5,13493
17840,07/03/2019,09/03/2019,5,11390
14534,09/03/2019,11/03/2019,5,11049
4007,11/03/2019,12/03/2019,5,9967
9836,11/03/2019,13/03/2019,5,639
11054,14/03/2019,15/03/2019,5,2770
15143,16/03/2019,19/03/2019,5,4292
13838,23/03/2019,26/03/2019,5,19532
6704,26/03/2019,27/03/2019,5,5453
11141,26/03/2019,28/03/2019,5,10703
9749,28/03/2019,29/03/2019,5,15718
5921,28/03/2019,31/03/2019,5,13368
5225,31/03/2019,02/04/2019,5,2181
12098,31/03/2019,01/04/2019,5,869
4877,01/04/2019,02/04/2019,5,5272
9923,02/04/2019,05/04/2019,5,2649
15665,05/04/2019,06/04/2019,5,17731
614,07/04/2019,09/04/2019,5,6841
14882,13/04/2019,15/04/2019,5,3148
6182,15/04/2019,16/04/2019,5,276
5,15/04/2019,18/04/2019,5,20000
5573,18/04/2019,19/04/2019,5,7339
2876,19/04/2019,20/04/2019,5,16445
6269,21/04/2019,22/04/2019,5,16771
14447,22/04/2019,23/04/2019,5,4228
18188,24/04/2019,25/04/2019,5,9426
18362,26/04/2019,28/04/2019,5,16014
12968,28/04/2019,30/04/2019,5,12039
6008,30/04/2019,02/05/2019,5,16744
10097,02/05/2019,03/05/2019,5,15750
14360,05/05/2019,06/05/2019,5,12177
7400,08/05/2019,10/05/2019,5,2395
10271,12/05/2019,14/05/2019,5,2687
2180,21/05/2019,22/05/2019,5,14976
1223,22/05/2019,24/05/2019,5,1785
5138,24/05/2019,25/05/2019,5,13294
5660,26/05/2019,27/05/2019,5,2226
3050,31/05/2019,01/06/2019,5,13081
1310,03/06/2019,05/06/2019,5,12885
4094,06/06/2019,09/06/2019,5,11975
4355,09/06/2019,10/06/2019,5,18587
18710,12/06/2019,14/06/2019,5,18044
2093,18/06/2019,21/06/2019,5,18365
1484,21/06/2019,22/06/2019,5,18308
4964,22/06/2019,23/06/2019,5,18643
7487,23/06/2019,24/06/2019,5,13515
18623,26/06/2019,27/06/2019,5,14596
11489,27/06/2019,29/06/2019,5,10738
5486,05/07/2019,08/07/2019,5,10113
10184,10/07/2019,12/07/2019,5,13765
16970,14/07/2019,17/07/2019,5,11297
2615,17/07/2019,18/07/2019,5,18419
17579,18/07/2019,19/07/2019,5,12493
3137,19/07/2019,21/07/2019,5,13090
6878,21/07/2019,23/07/2019,5,15463
12185,23/07/2019,24/07/2019,5,2884
3398,24/07/2019,25/07/2019,5,13113
2441,25/07/2019,27/07/2019,5,5008
6530,27/07/2019,28/07/2019,5,5435
17492,27/07/2019,30/07/2019,5,6525
10967,30/07/2019,31/07/2019,5,10684
14708,01/08/2019,04/08/2019,5,1131
6443,04/08/2019,05/08/2019,5,10216
3311,06/08/2019,07/08/2019,5,5100
5834,08/08/2019,09/08/2019,5,8153
9488,09/08/2019,11/08/2019,5,7730
10619,13/08/2019,15/08/2019,5,727
16535,17/08/2019,19/08/2019,5,19822
11750,21/08/2019,24/08/2019,5,19324
2789,24/08/2019,25/08/2019,5,5046
9314,26/08/2019,27/08/2019,5,15682
2267,29/08/2019,31/08/2019,5,16387
6095,02/09/2019,05/09/2019,5,269
3920,05/09/2019,06/09/2019,5,13169
12533,08/09/2019,10/09/2019,5,6028
15578,10/09/2019,11/09/2019,5,17722
4268,16/09/2019,18/09/2019,5,15198
3224,18/09/2019,19/09/2019,5,11900
3659,23/09/2019,25/09/2019,5,7135
16883,25/09/2019,26/09/2019,5,4464
1745,26/09/2019,28/09/2019,5,11766
962,28/09/2019,30/09/2019,5,3758
19058,30/09/2019,01/10/2019,5,6679
17144,01/10/2019,02/10/2019,5,19881
14621,04/10/2019,05/10/2019,5,3124
8096,05/10/2019,06/10/2019,5,7603
10358,06/10/2019,09/10/2019,5,19180
19754,10/10/2019,11/10/2019,5,6750
9401,11/10/2019,14/10/2019,5,13688
17231,14/10/2019,17/10/2019,5,14458
6965,20/10/2019,23/10/2019,5,7484
353,23/10/2019,26/10/2019,5,6817
10445,27/10/2019,30/10/2019,5,5821
13055,30/10/2019,31/10/2019,5,8899
13577,04/11/2019,07/11/2019,5,4134
19406,07/11/2019,08/11/2019,5,1579
12881,08/11/2019,11/11/2019,5,14029
15839,11/11/2019,12/11/2019,5,3237
19145,13/11/2019,15/11/2019,5,14652
15926,15/11/2019,18/11/2019,5,1248
179,18/11/2019,19/11/2019,5,1678
7313,21/11/2019,23/11/2019,5,5525
3746,23/11/2019,24/11/2019,5,28
4442,24/11/2019,25/11/2019,5,2098
16274,26/11/2019,28/11/2019,5,1282
11228,28/11/2019,29/11/2019,5,13871
15404,30/11/2019,01/12/2019,5,4315
8966,01/12/2019,03/12/2019,5,13646
12359,06/12/2019,08/12/2019,5,13980
18797,08/12/2019,10/12/2019,5,9486
10880,13/12/2019,14/12/2019,5,7869
15752,14/12/2019,16/12/2019,5,12319
12707,16/12/2019,17/12/2019,5,4043
8618,22/12/2019,24/12/2019,5,13613
788,30/12/2019,02/01/2020,5,9664
2964,01/01/2019,02/01/2019,6,9878
17406,02/01/2019,05/01/2019,6,1389
11838,05/01/2019,07/01/2019,6,19335
5661,07/01/2019,09/01/2019,6,226
11664,07/01/2019,08/01/2019,6,19316
2181,08/01/2019,10/01/2019,6,4984
14187,10/01/2019,11/01/2019,6,19567
14796,11/01/2019,13/01/2019,6,12224
12099,16/01/2019,17/01/2019,6,8808
1311,19/01/2019,20/01/2019,6,4900
9750,20/01/2019,23/01/2019,6,2630
18537,23/01/2019,25/01/2019,6,16030
9837,25/01/2019,26/01/2019,6,8581
16623,26/01/2019,27/01/2019,6,3315
7401,28/01/2019,31/01/2019,6,5534
7923,31/01/2019,02/02/2019,6,18943
2442,02/02/2019,03/02/2019,6,18404
14361,03/02/2019,05/02/2019,6,19582
18015,05/02/2019,07/02/2019,6,4575
7662,07/02/2019,08/02/2019,6,8336
13404,08/02/2019,10/02/2019,6,1008
19407,10/02/2019,12/02/2019,6,4711
15318,12/02/2019,13/02/2019,6,17690
17145,13/02/2019,15/02/2019,6,9313
16710,18/02/2019,20/02/2019,6,9266
11055,22/02/2019,25/02/2019,6,17260
9924,25/02/2019,26/02/2019,6,10592
16449,25/02/2019,27/02/2019,6,4422
9315,27/02/2019,02/03/2019,6,10526
5400,02/03/2019,03/03/2019,6,16682
18711,03/03/2019,04/03/2019,6,11474
18885,04/03/2019,05/03/2019,6,16063
16971,06/03/2019,07/03/2019,6,4476
15057,07/03/2019,09/03/2019,6,6284
19233,09/03/2019,10/03/2019,6,16101
2529,10/03/2019,12/03/2019,6,3910
11316,12/03/2019,15/03/2019,6,7906
13578,15/03/2019,16/03/2019,6,6135
9228,15/03/2019,17/03/2019,6,13674
93,17/03/2019,19/03/2019,6,18161
14013,19/03/2019,22/03/2019,6,10993
16536,22/03/2019,24/03/2019,6,9249
11142,30/03/2019,31/03/2019,6,17269
3921,01/04/2019,02/04/2019,6,16554
15753,03/04/2019,05/04/2019,6,17736
8184,05/04/2019,06/04/2019,6,470
2355,10/04/2019,12/04/2019,6,1891
2007,14/04/2019,17/04/2019,6,6964
11925,17/04/2019,18/04/2019,6,850
7314,22/04/2019,24/04/2019,6,15500
13317,24/04/2019,25/04/2019,6,19484
5226,25/04/2019,28/04/2019,6,15308
11229,28/04/2019,29/04/2019,6,15872
13839,01/05/2019,04/05/2019,6,10974
2790,04/05/2019,07/05/2019,6,13050
8532,08/05/2019,09/05/2019,6,13605
16188,09/05/2019,11/05/2019,6,3274
17928,14/05/2019,15/05/2019,6,6566
15840,15/05/2019,16/05/2019,6,14327
15405,17/05/2019,19/05/2019,6,9136
16014,23/05/2019,24/05/2019,6,12341
19581,24/05/2019,25/05/2019,6,3597
19059,25/05/2019,26/05/2019,6,1543
4530,27/05/2019,29/05/2019,6,13228
15144,29/05/2019,01/06/2019,6,9113
18363,01/06/2019,02/06/2019,6,18012
7488,04/06/2019,06/06/2019,6,405
17493,09/06/2019,12/06/2019,6,3397
3834,12/06/2019,13/06/2019,6,5154
17841,14/06/2019,17/06/2019,6,1430
6,18/06/2019,21/06/2019,6,3665
7836,25/06/2019,27/06/2019,6,10356
15492,27/06/2019,29/06/2019,6,19710
7575,30/06/2019,01/07/2019,6,18901
4269,02/07/2019,04/07/2019,6,13198
5835,05/07/2019,08/07/2019,6,15361
6096,08/07/2019,09/07/2019,6,7389
1050,13/07/2019,14/07/2019,6,12863
4008,15/07/2019,17/07/2019,6,11968
9489,17/07/2019,19/07/2019,6,5730
12795,17/07/2019,18/07/2019,6,17429
17232,20/07/2019,21/07/2019,6,6501
16362,24/07/2019,26/07/2019,6,14373
5487,27/07/2019,29/07/2019,6,8113
18276,29/07/2019,30/07/2019,6,12560
9402,31/07/2019,03/08/2019,6,15689
4878,07/08/2019,10/08/2019,6,10050
10098,10/08/2019,11/08/2019,6,670
13230,11/08/2019,14/08/2019,6,12069
6966,14/08/2019,17/08/2019,6,5484
876,19/08/2019,20/08/2019,6,14850
13143,24/08/2019,25/08/2019,6,19463
13056,25/08/2019,26/08/2019,6,12050
19320,26/08/2019,29/08/2019,6,18105
17754,29/08/2019,30/08/2019,6,9381
615,29/08/2019,31/08/2019,6,1722
14100,31/08/2019,02/09/2019,6,9001
16275,31/08/2019,03/09/2019,6,17794
6879,12/09/2019,14/09/2019,6,18825
17058,17/09/2019,20/09/2019,6,6487
19146,20/09/2019,21/09/2019,6,1550
9054,20/09/2019,23/09/2019,6,8499
8097,23/09/2019,24/09/2019,6,5603
2616,23/09/2019,25/09/2019,6,3917
14448,25/09/2019,26/09/2019,6,3110
528,27/09/2019,28/09/2019,6,11640
6357,28/09/2019,30/09/2019,6,13410
19842,30/09/2019,03/10/2019,6,1630
9663,05/10/2019,08/10/2019,6,15710
7227,10/10/2019,13/10/2019,6,380
10185,14/10/2019,16/10/2019,6,19165
963,17/10/2019,18/10/2019,6,18246
3747,24/10/2019,27/10/2019,6,15150
14709,28/10/2019,31/10/2019,6,11070
8619,04/11/2019,05/11/2019,6,17015
12447,10/11/2019,13/11/2019,6,2913
14970,13/11/2019,14/11/2019,6,17648
6792,13/11/2019,15/11/2019,6,7466
19929,16/11/2019,18/11/2019,6,3647
3138,22/11/2019,23/11/2019,6,16470
12012,23/11/2019,26/11/2019,6,19350
10620,26/11/2019,28/11/2019,6,10654
6009,28/11/2019,29/11/2019,6,7381
8880,29/11/2019,01/12/2019,6,17041
15231,02/12/2019,05/12/2019,6,17680
10359,07/12/2019,08/12/2019,6,7813
10968,08/12/2019,10/12/2019,6,8684
13491,11/12/2019,13/12/2019,6,10936
4182,13/12/2019,15/12/2019,6,11987
18972,16/12/2019,17/12/2019,6,18071
4443,21/12/2019,24/12/2019,6,10009
6618,24/12/2019,26/12/2019,6,5445
354,30/12/2019,31/12/2019,6,1694
5052,31/12/2019,02/01/2020,6,13285
1051,01/01/2019,03/01/2019,7,3768
3139,04/01/2019,06/01/2019,7,5085
3226,06/01/2019,07/01/2019,7,18478
18973,07/01/2019,08/01/2019,7,4671
703,08/01/2019,09/01/2019,7,14832
11143,09/01/2019,11/01/2019,7,2779
9490,11/01/2019,12/01/2019,7,10547
8359,13/01/2019,16/01/2019,7,10420
18016,16/01/2019,19/01/2019,7,3443
10708,19/01/2019,21/01/2019,7,10662
4183,21/01/2019,23/01/2019,7,5196
3835,23/01/2019,25/01/2019,7,15160
16711,23/01/2019,24/01/2019,7,11267
790,24/01/2019,25/01/2019,7,12840
7,26/01/2019,28/01/2019,7,1665
7837,28/01/2019,29/01/2019,7,2436
9751,29/01/2019,30/01/2019,7,10570
15319,31/01/2019,02/02/2019,7,1182
9925,02/02/2019,04/02/2019,7,8592
18277,06/02/2019,08/02/2019,7,1471
2443,09/02/2019,10/02/2019,7,11829
5401,15/02/2019,17/02/2019,7,18680
2530,17/02/2019,20/02/2019,7,16415
2182,21/02/2019,24/02/2019,7,12976
18625,24/02/2019,25/02/2019,7,4639
16015,26/02/2019,01/03/2019,7,19763
18886,01/03/2019,03/03/2019,7,9497
18538,03/03/2019,04/03/2019,7,12589
19321,04/03/2019,07/03/2019,7,3572
